id,Idade,Genero,Faixa_idade,Estado_onde_mora,Regiao_onde_mora,uf_onde_mora,Nivel_de_Ensino,Área_de_Formação,Qual_sua_situação_atual_de_trabalho,Nivel,Faixa_salarial,2021,ano_pesquisa,Cor/raca/etnia,PCD,experiencia_profissional_prejudicada,aspectos_prejudicados,vive_no_brasil,Cargo_Atual,2022,Não_acredito_que_minha_experiência_profissional_seja_afetada,Experiencia_prejudicada_devido_a_minha_Cor_Raça_Etnia,Experiencia_prejudicada_devido_a_minha_identidade_de_gênero,Experiencia_prejudicada_devido_ao_fato_de_ser_PCD,2023
hln7yxp7rk6febctqihhln7y5n8mnq7i,34.0,Masculino,30-34,,Sudeste,RJ,Graduação/Bacharelado,,Somente Estudante (graduação),,,2021.0,2022,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hll06x40gpba7vemlkhll069jabj792g,21.0,Masculino,17-21,,Sul,PR,Estudante de Graduação,,Estagiário,Júnior,de R$ 2.001/mês a R$ 3.000/mês,2021.0,2022,Branca,Não,,,1.0,Analista de Inteligência de Mercado/Market Intelligence,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hlgeixi9p8vwhpg3oytqhlgeixbah6qs,50.0,Feminino,50-54,,Sul,RS,Pós-graduação,,"Desempregado, buscando recolocação",,,2021.0,2022,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hlge981bwr31tk58lhlge981i2g6p7iv,19.0,Feminino,17-21,,Sudeste,MG,Não tenho graduação formal,,Empregado (CLT),Pleno,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2022,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hldpksbu4du9bw8q59hldpkej0pldxhn,25.0,Masculino,25-29,,Nordeste,BA,Estudante de Graduação,,Empregado (CLT),Pleno,de R$ 3.001/mês a R$ 4.000/mês,2021.0,2022,Branca,Não,,,1.0,Analista de Dados/Data Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hlb8qgo4m3m5056cewwathlb8qgokpdf,24.0,Masculino,22-24,,Sudeste,SP,Graduação/Bacharelado,,Empregado (CLT),Sênior,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2022,Branca,Não,,,1.0,Analista de BI/BI Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hlah8ipodcfynyjh7jfwhlah8i3g33f4,34.0,Feminino,30-34,,Sudeste,SP,Graduação/Bacharelado,,Empregado (CLT),Sênior,de R$ 16.001/mês a R$ 20.000/mês,2021.0,2022,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia, Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Senioridade das vagas recebidas em relação à sua experiência, Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Nível de cobrança no trabalho / Stress no trabalho, Atenção dada pelas pessoas diante das minhas opiniões e ideias",1.0,Analista de Dados/Data Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hl6o0pa6thl9jas639zocl5jc92fzy2q,30.0,Feminino,30-34,,Sudeste,SP,Pós-graduação,,Empregado (CLT),Pleno,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2022,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Outra Opção,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hkwrjlgsfiuefoyvhkwrj0z7memd7ne5,34.0,Masculino,30-34,,Sudeste,SP,Graduação/Bacharelado,,Empregado (CLT),Sênior,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2022,Branca,Não,,,1.0,Analista de Inteligência de Mercado/Market Intelligence,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hkvigqdyl1k0f96ea3i7hkvigpv9ul2l,29.0,Feminino,25-29,,Sul,PR,Pós-graduação,,Empregado (CLT),,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2022,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hkegsl0v74mrzgjfhkegslmxy0p6rikw,32.0,Masculino,30-34,,Sudeste,MG,Graduação/Bacharelado,,Empregado (CLT),Pleno,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2022,Branca,Não,,,1.0,Analista de Dados/Data Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hk4usk3wk4ee9fj8n2hk4usk31njdh0j,32.0,Masculino,30-34,,Sul,PR,Pós-graduação,,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,Pleno,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2022,Branca,Não,,,1.0,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hk41a3gkkzhgo638wehk41a3j38bx1hn,32.0,Feminino,30-34,,Sudeste,MG,Pós-graduação,,Empregado (CLT),Sênior,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2022,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Analista de Dados/Data Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hj6eqz0oo9n7wrzv9wa3r8nhj6eqz0us,31.0,Masculino,30-34,,Nordeste,PE,Pós-graduação,,Somente Estudante (pós-graduação),,,2021.0,2022,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hiviucaxxden3is7d5gzhghiviucc4vn,31.0,Masculino,30-34,,Sudeste,SP,Pós-graduação,,Empregado (CLT),Pleno,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2022,Branca,Não,,,1.0,Analista de Dados/Data Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hisp30b06nr0t3y3o971ohisp30b4cce,37.0,Masculino,35-39,,Sudeste,SP,Mestrado,,Empregado (CLT),,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2022,Branca,Não,,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
his78jwk81fyz20ehis78z1mykmrv6ov,25.0,Masculino,25-29,,Sudeste,RJ,Graduação/Bacharelado,,Empreendedor ou Empregado (CNPJ),Pleno,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2022,Branca,Não,,,1.0,Cientista de Dados/Data Scientist,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hirgfngs2mzmszhirgfzmlfqivpm913g,30.0,Masculino,30-34,,Sul,PR,Graduação/Bacharelado,,Empregado (CLT),Sênior,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2022,Parda,Sim,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hipiks063zcp8ltc7hipihb4q4ptp2vo,26.0,Masculino,25-29,,Sudeste,SP,Graduação/Bacharelado,,Empregado (CLT),Pleno,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2022,Branca,Não,,,1.0,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hikbnt7dillz5ohvypujhikbnt7ocmz4,21.0,Masculino,17-21,,Sudeste,MG,Estudante de Graduação,,Empregado (CLT),Júnior,de R$ 3.001/mês a R$ 4.000/mês,2021.0,2022,Branca,Não,,,1.0,Outra Opção,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hi9zcnmkxwbt2wtkithi9zcn5jjja2ik,37.0,Masculino,35-39,,Sudeste,SP,Pós-graduação,,"Desempregado, buscando recolocação",,,2021.0,2022,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Quantidade de oportunidades de emprego/vagas recebidas, Aprovação em processos seletivos/entrevistas, Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Nível de cobrança no trabalho / Stress no trabalho, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hhu9mumdxubwomymtyxhhu9zxyzix9q6,39.0,Masculino,35-39,,Sul,RS,Graduação/Bacharelado,,Empregado (CLT),Sênior,de R$ 1.001/mês a R$ 2.000/mês,2021.0,2022,Branca,Não,,,1.0,Analista de Suporte/Analista Técnico,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hhbf8d4ho7iqyxrie0dzhhbf8djt3kbx,35.0,Masculino,35-39,,Sul,RS,Pós-graduação,,Empregado (CLT),,de R$ 16.001/mês a R$ 20.000/mês,2021.0,2022,Branca,Não,,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hgxmrgll1re52sqky55bgehgxmraq743,30.0,Feminino,30-34,,Nordeste,BA,Pós-graduação,,Servidor Público,Júnior,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2022,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Outra Opção,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hgrsemzk80f1hpdoz9ca9hhgrse4kv6m,30.0,Feminino,30-34,,Sudeste,SP,Mestrado,,Empregado (CLT),Júnior,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2022,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia, Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Oportunidades de progressão de carreira, Quantidade de oportunidades de emprego/vagas recebidas",1.0,Cientista de Dados/Data Scientist,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hgku4khjyz5trco70hgku4pshuvwy03r,23.0,Masculino,22-24,,Norte,AM,Graduação/Bacharelado,,Empregado (CLT),Pleno,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2022,Branca,Não,,,1.0,Engenheiro de Machine Learning/ML Engineer,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hgfrw7nc02k6i8fspaahgfrw7nb8luvo,32.0,Masculino,30-34,,Sul,RS,Mestrado,,Empregado (CLT),Sênior,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2022,Branca,Não,,,1.0,Analista de Dados/Data Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hg8bk0k6hen4ersdzhg8boxrgwqnxipp,30.0,Masculino,30-34,,Sudeste,SP,Graduação/Bacharelado,,Empreendedor ou Empregado (CNPJ),,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2022,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hfsedcljcnvitsvknhfsedci2hmu2wj8,35.0,Masculino,35-39,,Sudeste,SP,Graduação/Bacharelado,,Empregado (CLT),,de R$ 30.001/mês a R$ 40.000/mês,2021.0,2022,Branca,Não,,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hemq2bry4sv89w5tpau3nhemq2bk5rxq,21.0,Masculino,17-21,,Sul,RS,Estudante de Graduação,,Estagiário,Júnior,de R$ 1.001/mês a R$ 2.000/mês,2021.0,2022,Branca,Não,,,1.0,Analista de BI/BI Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hecpfoimwrxw4seahecpgxfmnzbeiyfl,28.0,Masculino,25-29,,Sul,SC,Graduação/Bacharelado,,Empreendedor ou Empregado (CNPJ),Pleno,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2022,Branca,Não,,,1.0,Cientista de Dados/Data Scientist,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
he7nrvbvrp5buemjqf9nmyhe7nrvg74e,27.0,Masculino,25-29,,Sudeste,SP,Graduação/Bacharelado,,"Desempregado, buscando recolocação",,,2021.0,2022,Branca,Não,,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
he5bwu1elztro344nhvhe5bwu1er48f7,3.15285372098785e+16,Masculino,55+,,Sudeste,SP,Doutorado ou Phd,,Trabalho na área Acadêmica/Pesquisador,,,2021.0,2022,Branca,Não,,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hdyzyb4paqcfhdyekiiqefs26rjio9lu,46.0,Masculino,45-49,,Nordeste,PB,Pós-graduação,,Servidor Público,,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2022,Preta,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hdm15sx8p0vy2gsdlh0hdm15spx3hy3k,32.0,Feminino,30-34,,Sul,PR,Pós-graduação,,Empregado (CLT),,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2022,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",Oportunidades de progressão de carreira,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hda4ia5uloo12a1ahda5txl7ulx0j8dc,25.0,Feminino,25-29,,Sul,PR,Mestrado,,Empregado (CLT),Júnior,de R$ 3.001/mês a R$ 4.000/mês,2021.0,2022,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Cientista de Dados/Data Scientist,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hd9720n0hsb1274hd97200aox4dl7s61,23.0,Feminino,22-24,,Sudeste,SP,Graduação/Bacharelado,,Empregado (CLT),Júnior,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2022,Preta,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero, Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia","Velocidade de progressão de carreira, Atenção dada pelas pessoas diante a minhas opiniões e ideias",1.0,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hcp13y6tf63ol5ckp0hcp13y637s8yx5,40.0,Masculino,40-44,,Sudeste,ES,Pós-graduação,,Servidor Público,Pleno,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2022,Branca,Não,,,1.0,Professor,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hcndn5c21fspe91g1hcndn5djccn6c2i,3.15285372098785e+16,Masculino,55+,,Sudeste,RJ,Pós-graduação,,Empregado (CLT),Sênior,de R$ 25.001/mês a R$ 30.000/mês,2021.0,2022,Branca,Não,,,1.0,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hchff9aj9j16gkhchff6wyialcwpsjyi,3.15285372098785e+16,Masculino,55+,,Sudeste,MG,Doutorado ou Phd,,Servidor Público,Sênior,de R$ 30.001/mês a R$ 40.000/mês,2021.0,2022,Branca,Não,,,1.0,Cientista de Dados/Data Scientist,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hce20g9w3h9tyj7hce20gad5bh1zmjqo,36.0,Masculino,35-39,,Sudeste,SP,Graduação/Bacharelado,,Empregado (CLT),Pleno,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2022,Branca,Não,,,1.0,Outra Opção,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hbsno4up4q0kuio6binncnbhbsno4fk3,21.0,Masculino,17-21,,Sul,PR,Graduação/Bacharelado,,Empregado (CLT),,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2022,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hb4mmnaorwgdowb5hbkcpprqyw6ict5d,25.0,Feminino,25-29,,Nordeste,PB,Graduação/Bacharelado,,Empregado (CLT),Pleno,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2022,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",Atenção dada pelas pessoas diante das minhas opiniões e ideias,1.0,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hamiwe1spx3fij7vhamiwkwges0xzx5q,27.0,Masculino,25-29,,Sul,SC,Estudante de Graduação,,Empreendedor ou Empregado (CNPJ),Sênior,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2022,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia","Oportunidades de progressão de carreira, Velocidade de progressão de carreira",1.0,Cientista de Dados/Data Scientist,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
hadry2rqtn8nflyfkpqnhhadry2uut98,54.0,Masculino,50-54,,Centro-oeste,DF,Mestrado,,Empregado (CLT),Sênior,de R$ 20.001/mês a R$ 25.000/mês,2021.0,2022,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,DBA/Administrador de Banco de Dados,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h9yyjiseq4s2uryxny9h9yyjih53pcax,32.0,Masculino,30-34,,Sudeste,SP,Pós-graduação,,Empregado (CLT),Pleno,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2022,Branca,Não,,,1.0,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h9klcirdxbd40wv7zh9kd39f1j2xud07,27.0,Feminino,25-29,,Sudeste,SP,Pós-graduação,,Empregado (CLT),Pleno,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2022,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Analista de Dados/Data Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h9ca5y5ujp5iaajwvh9ca5yk2etwj0ie,32.0,Feminino,30-34,,Nordeste,BA,Não tenho graduação formal,,Empreendedor ou Empregado (CNPJ),Sênior,de R$ 20.001/mês a R$ 25.000/mês,2021.0,2022,Parda,Sim,"Sim, acredito que minha experiência profissional seja afetada devido ao fato de ser PCD","Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho, Nível de cobrança no trabalho / Stress no trabalho, Velocidade de progressão de carreira, Oportunidades de progressão de carreira",1.0,Product Manager/ Product Owner (PM/APM/DPM/GPM/PO),2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h8ft4z1g2m7ruh8fj1kxq5h27i9ln147,31.0,Masculino,30-34,,Sudeste,RJ,Graduação/Bacharelado,,Empregado (CLT),Júnior,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2022,Preta,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia","Senioridade das vagas recebidas em relação à sua experiência, Oportunidades de progressão de carreira, Aprovação em processos seletivos/entrevistas",1.0,Cientista de Dados/Data Scientist,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h8f3tf0d0w7uxs5g7b8th8f3tfoli0e1,29.0,Masculino,25-29,,Sudeste,SP,Graduação/Bacharelado,,Empregado (CLT),Sênior,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2022,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Analista de BI/BI Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h8ddhv36fz6ba2oh8dh9iqc0cl36jx27,34.0,Masculino,30-34,,Nordeste,PE,Mestrado,,"Desempregado, buscando recolocação",,,2021.0,2022,Branca,Não,,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h80ybgjzlwaiaw8u6pgwsth80ybgjzl9,24.0,Feminino,22-24,,Sudeste,RJ,Graduação/Bacharelado,,Empregado (CLT),Júnior,de R$ 3.001/mês a R$ 4.000/mês,2021.0,2022,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Senioridade das vagas recebidas em relação à sua experiência, Quantidade de oportunidades de emprego/vagas recebidas, Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias",1.0,Analista de BI/BI Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h7vzn33rx24o38iodjzh7vzn378jj2x7,26.0,Feminino,25-29,,Sudeste,MG,Estudante de Graduação,,Empreendedor ou Empregado (CNPJ),Júnior,de R$ 3.001/mês a R$ 4.000/mês,2021.0,2022,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",1.0,Analista de Dados/Data Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h78nqomse4hya9i4nqh78nqomx2vqrv9,30.0,Masculino,30-34,,Centro-oeste,MT,Mestrado,,Empregado (CLT),Júnior,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2022,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Product Manager/ Product Owner (PM/APM/DPM/GPM/PO),2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h758x2oc3g1md9pl15uh758y6slws9la,38.0,Masculino,35-39,,Sudeste,SP,Pós-graduação,,Empregado (CLT),Pleno,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2022,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Analista de Dados/Data Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h6us9p34i2xm4xz6leh6us9dh5q4rqn3,24.0,Masculino,22-24,,Sudeste,SP,Pós-graduação,,Empreendedor ou Empregado (CNPJ),Pleno,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2022,Branca,Não,,,1.0,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h6j12uu5vcqjmih6jb1nuostqui1fk89,29.0,Masculino,25-29,,Nordeste,SE,Graduação/Bacharelado,,Empregado (CLT),Júnior,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2022,Branca,Não,,,1.0,Cientista de Dados/Data Scientist,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h64swup6jnknvr213mah64swupbqdo6c,31.0,Masculino,30-34,,Sudeste,SP,Graduação/Bacharelado,,Empregado (CLT),Júnior,de R$ 2.001/mês a R$ 3.000/mês,2021.0,2022,Branca,Não,,,1.0,Outra Opção,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h5wa7bn3d372di34vgh5wqa720n65blo,22.0,Masculino,22-24,,Centro-oeste,DF,Estudante de Graduação,,Estagiário,,de R$ 2.001/mês a R$ 3.000/mês,2021.0,2022,Branca,Não,,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h5prwjhmdr2ab4ibgh5pjwbttml9tuvc,28.0,Masculino,25-29,,Sudeste,ES,Pós-graduação,,Empregado (CLT),,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2022,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h537hj5hmvxxlimh537qzqv6cen6y5u6,33.0,Feminino,30-34,,Sudeste,SP,Graduação/Bacharelado,,"Desempregado, buscando recolocação",,,2021.0,2022,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h4xbw0phru4psh71fxh4xbw60qu9hbph,28.0,Masculino,25-29,,Nordeste,PE,Mestrado,,Empregado (CLT),Sênior,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2022,Parda,Não,,,1.0,Cientista de Dados/Data Scientist,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h4gu0sdr7jc2chehzqqph4gu0st0y30l,28.0,Masculino,25-29,,Sudeste,SP,Graduação/Bacharelado,,Empregado (CLT),Pleno,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2022,Branca,Não,,,1.0,Analista de Dados/Data Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h4f9mmzg125aay6vg6h4f9ndqsgf9y77,36.0,Masculino,35-39,,Nordeste,BA,Mestrado,,Servidor Público,,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2022,Preta,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
