id,Idade,Faixa idade,Genero,Cor/raca/etnia,PCD,experiencia_profissional_prejudicada,aspectos_prejudicados,vive_no_brasil,Estado onde mora,uf onde mora,Regiao onde mora,Nivel de Ensino,Área de Formação,Cargo Atual,Nivel,Faixa salarial
jr82t41qrm3wknt33uva51bfujr82t4v,28.0,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Paraíba (PB),PB,Nordeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Outra Opção,Pleno,de R$ 8.001/mês a R$ 12.000/mês
jr47j3ke7txjq8mdjr47j58c19dhd0b0,27.0,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,São Paulo (SP),SP,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analista de Negócios/Business Analyst,Pleno,de R$ 8.001/mês a R$ 12.000/mês
jr3lv12gfu2oxfmegjr3lv1ikwp24qht,28.0,25-29,Masculino,Branca,Não,,,True,São Paulo (SP),SP,Sudeste,Graduação/Bacharelado,Outras Engenharias,Analista de Negócios/Business Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês
jr181i7e4uohyq0095ojr181i7ybtb7s,25.0,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Santa Catarina (SC),SC,Sul,Graduação/Bacharelado,Ciências Sociais,Analista de Dados/Data Analyst,Júnior,de R$ 1.001/mês a R$ 2.000/mês
jqmotzplsdrhvc5jqmotzuwt1emnik7t,28.0,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Paraná (PR),PR,Sul,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,de R$ 4.001/mês a R$ 6.000/mês
jqen5r0iqu9rn3rjqen5rh81tlqelshx,27.0,25-29,Masculino,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",Senioridade das vagas recebidas em relação à sua experiência,True,São Paulo (SP),SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Cientista de Dados/Data Scientist,Júnior,de R$ 3.001/mês a R$ 4.000/mês
jqe6kk7cci2fqll87tjqe6kwlw9xp3jy,39.0,35-39,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,São Paulo (SP),SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Outra Opção,Sênior,de R$ 8.001/mês a R$ 12.000/mês
jpz9qbv95snjxjpz9q17kejjcl2atve5,30.0,30-34,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Bahia (BA),BA,Nordeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analista de Dados/Data Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês
jpjujlytbgxr56cgf4q2sjpjujz06164,31.0,30-34,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,São Paulo (SP),SP,Sudeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Analista de BI/BI Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês
jpeqgtdy3l1b69hsagb34jpeqgtdy0mw,34.0,30-34,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,São Paulo (SP),SP,Sudeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Analista de Inteligência de Mercado/Market Intelligence,Pleno,de R$ 4.001/mês a R$ 6.000/mês
jp5ytu6gbljyjvjp5pduxbb0nwswit2i,27.0,25-29,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Senioridade das vagas recebidas em relação à sua experiência, Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Nível de cobrança no trabalho / Stress no trabalho, Atenção dada pelas pessoas diante das minhas opiniões e ideias",True,Bahia (BA),BA,Nordeste,Mestrado,Outras Engenharias,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,de R$ 6.001/mês a R$ 8.000/mês
joz3ptwx5k0rpvpjoz3ptw32pjt9t378,31.0,30-34,Masculino,Branca,Não,,,True,Rio Grande do Sul (RS),RS,Sul,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Cientista de Dados/Data Scientist,Pleno,de R$ 8.001/mês a R$ 12.000/mês
jos64mlfmc1j14hugozzjos64m6b4eec,26.0,25-29,Masculino,Branca,Não,,,True,Paraná (PR),PR,Sul,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Cientista de Dados/Data Scientist,Pleno,de R$ 12.001/mês a R$ 16.000/mês
jomebsuw3yqcjglrqjomebsusd6hn3wu,23.0,22-24,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Piauí (PI),PI,Nordeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Júnior,de R$ 6.001/mês a R$ 8.000/mês
jo2w1l4c1llv8z1jo2w1auzwew38eonp,36.0,35-39,Masculino,Branca,Não,,,True,São Paulo (SP),SP,Sudeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,,,de R$ 8.001/mês a R$ 12.000/mês
jnru2sih774n6i0fxjnru04zkbgvk0k7,24.0,22-24,Masculino,Branca,Não,,,True,Ceará (CE),CE,Nordeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Cientista de Dados/Data Scientist,Pleno,de R$ 6.001/mês a R$ 8.000/mês
jnifc36woo59be567jnio84lvtw0k5re,,55+,Masculino,Branca,Não,,,True,São Paulo (SP),SP,Sudeste,Mestrado,Ciências Sociais,,,de R$ 12.001/mês a R$ 16.000/mês
jn1dtttxpw0am1rvs67jn1dt6uvy1ylm,31.0,30-34,Masculino,Branca,Não,,,True,São Paulo (SP),SP,Sudeste,Pós-graduação,Outras Engenharias,Engenheiro de Machine Learning/ML Engineer,Pleno,de R$ 8.001/mês a R$ 12.000/mês
jmr4chto6rzi0wd4orjmr4ch7ad4nwd8,22.0,22-24,Masculino,Branca,Não,,,True,São Paulo (SP),SP,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analytics Engineer,Júnior,de R$ 6.001/mês a R$ 8.000/mês
jl7admv8vlk5mwulh8n3jl7admj43r9m,36.0,35-39,Masculino,Preta,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia","Quantidade de oportunidades de emprego/vagas recebidas, Senioridade das vagas recebidas em relação à sua experiência, Aprovação em processos seletivos/entrevistas, Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Nível de cobrança no trabalho / Stress no trabalho, Atenção dada pelas pessoas diante das minhas opiniões e ideias",True,São Paulo (SP),SP,Sudeste,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Analista de BI/BI Analyst,Júnior,de R$ 6.001/mês a R$ 8.000/mês
jkyvjsx383q1t11dcdwjkyvjvyi5c902,33.0,30-34,Masculino,Branca,Não,,,True,São Paulo (SP),SP,Sudeste,Doutorado ou Phd,Química / Física,Cientista de Dados/Data Scientist,Sênior,de R$ 12.001/mês a R$ 16.000/mês
jknmcumdhe19i6ubgoo0pzwjknmcumzg,26.0,25-29,,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Aprovação em processos seletivos/entrevistas, Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho",True,São Paulo (SP),SP,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,
jkgfzqefcfybqt2jkpqiestcb6kqjb9o,25.0,25-29,Masculino,Branca,Não,,,True,São Paulo (SP),SP,Sudeste,Estudante de Graduação,Outras Engenharias,Analista de BI/BI Analyst,Júnior,de R$ 2.001/mês a R$ 3.000/mês
jjtv7wtz4lwhmjjtv0jfaa4dozkaf6o5,29.0,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Bahia (BA),BA,Nordeste,Mestrado,Outras Engenharias,Cientista de Dados/Data Scientist,Júnior,de R$ 4.001/mês a R$ 6.000/mês
jjlm8iq0x38xy81chudwjjlm8iq02syu,34.0,30-34,Feminino,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",Velocidade de progressão de carreira,True,Paraná (PR),PR,Sul,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,,,de R$ 25.001/mês a R$ 30.000/mês
jjg4ta6bh8w5hv3esjjg4ta6vafvb2kw,54.0,50-54,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,São Paulo (SP),SP,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,
jjdwm71z32tp0rypjjdwmf2y3lcec5qy,24.0,22-24,Masculino,Branca,Não,,,True,Rio de Janeiro (RJ),RJ,Sudeste,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Cientista de Dados/Data Scientist,Pleno,de R$ 2.001/mês a R$ 3.000/mês
jj4ik8wpfmtnl8vcx1mjj4ik8w2gvf5h,35.0,35-39,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,São Paulo (SP),SP,Sudeste,Não tenho graduação formal,,Analista de Dados/Data Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês
jj39dkydlcux1e3bpv1sjj394vl23ogm,26.0,25-29,Masculino,Branca,Não,,,True,Paraná (PR),PR,Sul,Estudante de Graduação,Outras Engenharias,Outras Engenharias (não inclui dev),Júnior,de R$ 4.001/mês a R$ 6.000/mês
jipvj857do4po72n24m7jipvj85dr7sf,23.0,22-24,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Pará (PA),PA,Norte,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,Júnior,de R$ 1.001/mês a R$ 2.000/mês
jifbrgxc7mono65zjjifbrgvg7nsjnhb,33.0,30-34,Masculino,Preta,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Paraná (PR),PR,Sul,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 12.001/mês a R$ 16.000/mês
jic1up6arcnheufbjic1m5ap0xjzc1u5,25.0,25-29,Masculino,Branca,Não,,,True,Minas Gerais (MG),MG,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analytics Engineer,Pleno,de R$ 6.001/mês a R$ 8.000/mês
ji41b0xvojbq3a2gcji41b0xf8aumyc4,32.0,30-34,Masculino,Branca,Não,,,True,Pernambuco (PE),PE,Nordeste,Mestrado,Outras Engenharias,,,
ji0o2hip9huojoslq8cji0o2h9mjqufx,36.0,35-39,Masculino,Branca,Não,,,True,São Paulo (SP),SP,Sudeste,Pós-graduação,Outras Engenharias,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 25.001/mês a R$ 30.000/mês
ji0dn48gkvtbg7hbji0db2miu43mbuuw,32.0,30-34,Masculino,Amarela,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Santa Catarina (SC),SC,Sul,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Júnior,de R$ 4.001/mês a R$ 6.000/mês
jhz5mnax9a3hehz8am5jhz5mnz530ddn,26.0,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Rio de Janeiro (RJ),RJ,Sudeste,Estudante de Graduação,Outras Engenharias,Analista de BI/BI Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês
jhvpc99fnq3x9jmgzjhvpc2pidj6wfew,30.0,30-34,Masculino,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia","Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",True,São Paulo (SP),SP,Sudeste,Doutorado ou Phd,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde,Cientista de Dados/Data Scientist,Sênior,de R$ 12.001/mês a R$ 16.000/mês
jhspeo9lhk7cgkx803anljhskup2lhet,34.0,30-34,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Quantidade de oportunidades de emprego/vagas recebidas, Aprovação em processos seletivos/entrevistas, Velocidade de progressão de carreira",True,São Paulo (SP),SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analista de BI/BI Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês
jhr0gaussegqmt1gt5bjhr0gaui2r7hb,20.0,17-21,Masculino,Branca,Não,,,True,Paraíba (PB),PB,Nordeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,
jhn0nuqrv4ychdslp9jhn0nuia4hlcjj,26.0,25-29,Masculino,Branca,Não,,,True,Paraná (PR),PR,Sul,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Analista de Suporte/Analista Técnico,Pleno,de R$ 2.001/mês a R$ 3.000/mês
jhgqby493axf4xjorvbqjhgqbydtqlib,26.0,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Ceará (CE),CE,Nordeste,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,,,de R$ 8.001/mês a R$ 12.000/mês
jhayopqejdbrheyjhayocswlyu37i5yu,21.0,17-21,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Relação com outros membros da empresa, em momentos de trabalho",True,São Paulo (SP),SP,Sudeste,Estudante de Graduação,Outra opção,Cientista de Dados/Data Scientist,Júnior,de R$ 6.001/mês a R$ 8.000/mês
jgyd9f6zjxxwfxxvznwhjgyd9f6z3voj,31.0,30-34,Masculino,Branca,Não,,,True,São Paulo (SP),SP,Sudeste,Pós-graduação,Ciências Sociais,Analista de BI/BI Analyst,Sênior,de R$ 20.001/mês a R$ 25.000/mês
jgrxu2c9z36wwmmamhhjgrxtxqp7jt1e,29.0,25-29,Masculino,Branca,Não,,,True,Rio de Janeiro (RJ),RJ,Sudeste,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Analista de Dados/Data Analyst,Pleno,de R$ 8.001/mês a R$ 12.000/mês
jglrhpqk0uk530lhejglmj7pjz9gh18s,27.0,25-29,Masculino,Branca,Não,,,True,Rio de Janeiro (RJ),RJ,Sudeste,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Analista de BI/BI Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês
jgctuvsiyw7k1rcsjgc5v7lelt3pn08b,22.0,22-24,Masculino,Branca,Não,,,True,Pernambuco (PE),PE,Nordeste,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,,,
jfe329imylfw7mx2sjfeourrz8l1r5kb,23.0,22-24,Masculino,Branca,Não,,,True,São Paulo (SP),SP,Sudeste,Graduação/Bacharelado,Outras Engenharias,Product Manager/ Product Owner (PM/APM/DPM/GPM/PO),Júnior,de R$ 2.001/mês a R$ 3.000/mês
jf6u0tahpqd1jf64yvf3vukugbixg4yv,42.0,40-44,Masculino,Branca,Não,,,True,Rio Grande do Sul (RS),RS,Sul,Mestrado,Outras Engenharias,,,de R$ 20.001/mês a R$ 25.000/mês
jet7ct44s55zk4172rjet7cjvt0djhps,31.0,30-34,Masculino,Branca,Não,,,True,Rio de Janeiro (RJ),RJ,Sudeste,Mestrado,Outras Engenharias,,,
jesxes4nxt91b6qijesxeudbp0ffwywj,25.0,25-29,Masculino,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",Atenção dada pelas pessoas diante das minhas opiniões e ideias,True,Rio de Janeiro (RJ),RJ,Sudeste,Mestrado,Outras Engenharias,Cientista de Dados/Data Scientist,Sênior,de R$ 8.001/mês a R$ 12.000/mês
jekse4zupdigytth9zmyypjekse4w8uw,33.0,30-34,Feminino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,São Paulo (SP),SP,Sudeste,Doutorado ou Phd,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde,,,
jehqma80alnybjy0z3odn7yudoeeiay0,,55+,Masculino,Parda,Sim,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,São Paulo (SP),SP,Sudeste,Não tenho graduação formal,,Analista de Dados/Data Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês
jehj6vmedepbhiebpjup7xkrujehj6vm,39.0,35-39,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Minas Gerais (MG),MG,Sudeste,Mestrado,Outras Engenharias,,,de R$ 16.001/mês a R$ 20.000/mês
jdq40fwxkk6mqncgjdq40fr8gt35x6fz,49.0,45-49,Masculino,Preta,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,São Paulo (SP),SP,Sudeste,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Cientista de Dados/Data Scientist,Sênior,de R$ 12.001/mês a R$ 16.000/mês
jdnbcz2fc6ju2p74evjdnbck065cjkee,25.0,25-29,Feminino,Preta,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Aprovação em processos seletivos/entrevistas, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Quantidade de oportunidades de emprego/vagas recebidas, Senioridade das vagas recebidas em relação à sua experiência",True,São Paulo (SP),SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analista de Dados/Data Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês
jdh4xavlxy8m8dujz4c7ozscyjdh4xav,53.0,50-54,Masculino,Branca,Não,,,True,São Paulo (SP),SP,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,
jcu1fqxje3pppsx54ujcu1fqraispkfz,31.0,30-34,Masculino,Branca,Não,,,True,Paraná (PR),PR,Sul,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Analista de Negócios/Business Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês
jcruey2eudsaba5wv1rjcruwsxdwp9jr,34.0,30-34,Masculino,Amarela,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Mato Grosso do Sul (MS),MS,Centro-oeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,de R$ 6.001/mês a R$ 8.000/mês
jccmdouva83lvnh628jccmdh5rxx9u7y,28.0,25-29,Masculino,Branca,Não,,,True,São Paulo (SP),SP,Sudeste,Pós-graduação,Outras Engenharias,Analista de BI/BI Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês
jawkppibhzc5s7m73njawjl904e88evk,26.0,25-29,Masculino,Branca,Não,,,True,Paraná (PR),PR,Sul,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Cientista de Dados/Data Scientist,Sênior,de R$ 8.001/mês a R$ 12.000/mês
ja9jneu6k3cts6g3ygsskfvcija9jneu,31.0,30-34,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Ceará (CE),CE,Nordeste,Graduação/Bacharelado,Outras Engenharias,Cientista de Dados/Data Scientist,Júnior,de R$ 6.001/mês a R$ 8.000/mês
ja4foh5yyhrhgjfuovja4foh9uacuqxs,32.0,30-34,Masculino,Branca,Não,,,True,São Paulo (SP),SP,Sudeste,Mestrado,Outras Engenharias,Cientista de Dados/Data Scientist,Sênior,de R$ 8.001/mês a R$ 12.000/mês
ja2rw2x5c09mxuowaja2rw2x1f3vbcnx,33.0,30-34,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,True,Distrito Federal (DF),DF,Centro-oeste,Graduação/Bacharelado,Ciências Sociais,,,
